493,166,121,156
496,168,111,150
491,153,110,167
498,154,107,167
493,149,108,192
498,143,118,178
501,146,117,175
498,133,122,204
508,132,112,212
511,147,114,195
512,144,113,200
509,135,115,202
533,141,129,196
532,129,103,212
547,127,135,223
502,105,176,223
533,134,161,207
539,129,150,209
553,135,139,209
535,126,158,209
541,131,154,216
539,127,176,218
523,91,181,253
548,133,196,238
536,131,209,249
558,167,181,242
557,188,199,225
557,188,199,225
569,141,174,242
562,178,187,226
562,178,187,226
570,138,173,238
570,138,173,238
557,128,168,271
557,128,168,271
557,128,168,271
557,128,168,271
557,128,168,271
557,128,168,271
557,128,168,271
557,128,168,271
557,128,168,271
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
472,236,198,296
415,240,214,294
412,242,209,267
405,255,217,242
421,260,192,213
