288,176,30,34
280,175,32,35
272,179,35,31
264,177,37,31
259,175,35,32
252,172,34,31
250,167,39,34
247,163,43,36
246,156,47,37
252,148,52,37
257,138,50,42
266,130,48,41
277,121,50,39
288,110,52,44
305,101,55,45
323,102,46,44
338,104,43,49
352,107,47,47
358,107,51,45
368,106,47,47
370,104,47,54
373,118,43,48
374,129,45,44
373,142,44,38
369,153,46,36
370,160,43,36
363,161,43,35
359,157,39,34
352,151,45,33
342,142,48,34
334,131,51,35
328,118,50,42
321,112,43,45
317,104,36,49
311,103,37,44
302,107,43,39
293,111,43,37
290,109,47,39
284,112,49,37
282,111,53,39
279,113,49,39
275,120,53,41
275,129,49,38
272,140,48,40
270,148,46,39
265,161,51,30
263,171,51,32
264,174,51,35
266,182,46,32
270,183,46,36
270,185,43,33
271,184,43,33
271,177,42,33
266,171,46,32
265,162,49,35
268,151,46,38
272,138,42,42
282,129,36,44
283,119,35,47
287,115,37,47
293,108,40,45
300,109,42,37
306,113,41,37
311,114,38,39
318,119,38,39
320,117,38,46
330,123,37,44
334,123,31,46
344,138,29,39
345,142,25,37
346,150,25,33
349,161,26,32
351,172,27,30
356,180,28,23
357,184,31,28
356,190,34,30
357,186,35,36
363,184,31,42
361,190,37,38
360,189,41,42
357,190,45,37
358,191,47,36
360,191,45,34
358,187,46,35
363,187,43,35
364,189,41,37
366,187,39,41
374,185,42,40
380,186,40,40
390,181,43,38
399,172,43,41
403,162,43,37
410,148,43,36
408,136,49,32
414,115,48,35
415,98,46,42
418,86,43,47
416,80,41,41
411,65,49,45
411,54,47,42
413,43,42,47
417,40,37,44
421,41,32,35
416,38,36,40
414,41,38,40
412,45,41,45
408,57,46,42
408,73,43,33
405,85,42,34
404,93,39,34
406,100,37,36
404,115,40,43
398,135,39,41
392,149,43,41
390,162,44,32
394,170,35,30
392,180,33,29
388,187,32,29
379,193,34,29
375,199,35,27
363,201,36,27
354,206,38,27
347,207,39,27
339,210,39,25
339,207,37,29
335,211,36,29
334,209,40,29
334,210,39,30
333,208,40,29
334,205,38,27
335,198,38,27
337,188,35,27
340,173,32,31
340,160,35,31
342,145,36,32
344,127,34,40
345,117,37,42
351,109,37,42
349,99,41,40
360,91,35,45
365,88,30,47
367,87,31,46
368,89,32,45
369,99,32,39
371,106,31,39
373,107,30,38
376,118,28,34
381,127,31,36
381,135,33,40
382,143,33,38
380,152,36,39
