286,204,36,66
284,204,38,62
285,204,36,64
284,205,38,63
286,204,36,66
286,203,40,66
286,201,48,66
288,198,54,69
291,201,56,62
300,205,60,53
309,201,60,55
320,197,61,55
333,192,56,61
345,189,54,66
366,190,43,66
378,191,43,64
390,191,44,67
402,193,48,67
415,194,46,67
428,197,46,66
441,198,46,67
454,198,43,66
464,197,41,69
472,195,42,68
477,192,44,68
484,188,42,68
488,188,42,65
491,186,42,66
490,185,40,67
492,186,38,63
493,184,41,66
491,180,38,66
487,179,39,66
483,177,38,63
477,177,40,64
470,177,41,63
463,178,39,62
457,179,39,62
448,182,37,60
439,182,37,59
429,185,34,59
419,185,34,59
406,189,37,59
395,191,35,54
385,191,33,57
373,193,32,56
362,194,31,55
350,194,33,55
337,195,34,55
327,195,32,56
313,194,36,55
304,194,36,53
293,192,38,55
287,192,36,59
282,189,34,59
277,187,41,65
267,181,35,56
264,179,36,46
261,178,36,46
257,176,37,46
256,173,35,51
257,172,35,51
257,171,33,50
259,171,34,50
261,172,34,50
265,173,34,49
269,174,33,48
273,175,33,51
280,175,31,50
290,176,28,51
297,176,28,52
301,175,29,53
308,177,30,52
317,178,30,53
327,179,28,53
334,179,29,54
341,180,32,54
349,179,32,55
356,182,35,54
362,183,37,55
369,185,39,55
376,187,40,55
383,190,40,56
388,189,41,57
393,188,41,59
397,188,42,61
399,189,43,56
401,189,45,58
401,189,49,58
401,188,51,61
402,189,51,58
402,189,50,59
400,188,48,61
399,187,46,63
397,186,46,63
392,183,47,66
387,180,50,66
381,178,50,66
376,175,50,64
369,172,50,66
362,169,49,67
356,168,47,66
349,166,44,67
341,162,44,69
334,160,42,68
324,160,43,65
315,157,45,68
308,156,44,68
302,156,42,64
294,153,42,66
287,152,40,68
277,152,44,65
270,153,44,65
267,154,39,67
263,154,37,67
261,154,39,67
259,152,37,67
257,155,37,64
258,153,37,64
259,154,36,63
261,155,37,62
263,155,37,61
265,158,37,57
271,159,34,55
275,161,36,54
280,161,34,56
288,164,33,55
291,167,35,55
298,171,35,56
304,175,34,56
307,179,37,55
314,181,35,53
321,186,37,50
326,189,38,50
332,191,38,51
337,195,40,52
340,201,42,53
345,206,42,53
349,212,41,52
353,215,40,50
353,216,39,49
355,216,40,48
355,217,38,47
353,217,39,49
351,218,38,47
350,220,38,46
347,221,37,46
345,222,37,47
342,224,36,47
339,225,36,46
338,226,33,46
336,227,34,45
332,229,33,45
327,232,32,41
321,234,30,31
317,237,27,26
312,240,28,23
307,243,26,20
304,244,24,19
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
299,244,23,18
287,241,25,19
287,238,29,23
292,235,29,26
296,233,29,28
302,229,28,32
306,226,29,36
310,221,33,41
309,214,37,49
315,208,35,52
321,205,36,50
329,201,32,51
337,197,29,51
340,194,29,51
342,190,30,52
345,189,29,52
347,187,31,52
349,185,29,53
351,183,30,52
352,182,29,52
350,180,30,54
349,181,29,53
348,183,30,53
345,185,29,52
343,186,28,53
339,188,29,54
336,186,27,54
331,187,28,53
326,187,31,54
322,188,30,53
317,188,30,54
312,189,32,52
309,189,31,51
305,187,32,50
302,185,32,47
300,181,31,46
299,176,31,46
299,173,32,45
298,168,32,47
295,166,33,49
297,165,32,50
296,166,33,47
295,168,34,48
296,172,32,48
296,176,34,48
297,180,35,48
299,185,34,46
301,188,35,49
304,194,36,49
306,197,37,51
309,200,36,52
310,205,39,51
311,209,41,50
314,211,42,50
323,213,36,49
329,217,36,47
333,215,35,50
339,216,32,50
341,215,33,52
345,216,30,52
348,218,29,50
351,219,28,48
352,220,29,49
351,219,29,49
351,220,31,49
348,220,31,48
347,221,31,49
345,222,29,48
341,225,29,46
338,226,28,46
333,225,30,44
328,226,31,41
322,226,33,40
315,226,35,36
309,224,36,38
305,224,37,40
301,224,34,38
295,226,34,35
290,225,33,35
285,223,35,37
285,221,29,38
282,219,29,39
281,218,26,37
280,216,21,35
277,214,21,31
273,211,22,28
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
270,210,21,23
279,225,21,28
281,225,24,29
281,225,29,34
286,224,30,35
292,223,34,37
297,220,36,39
306,216,36,42
313,214,36,46
324,215,31,43
334,217,30,42
343,217,29,41
349,216,31,42
356,216,29,41
365,214,28,41
369,212,28,42
374,209,28,44
378,208,26,42
381,206,26,43
381,205,26,43
381,204,25,42
380,204,26,43
378,204,29,43
374,204,30,44
370,206,27,45
363,211,27,42
356,212,25,44
348,215,27,44
340,220,25,42
331,222,25,42
320,224,26,40
309,226,31,38
299,230,33,32
286,234,29,26
281,234,22,25
281,232,17,27
283,231,15,28
283,231,15,26
282,231,15,28
283,231,14,28
283,230,14,28
283,231,14,29
283,231,14,27
283,231,14,26
283,231,14,25
282,231,15,27
283,230,15,28
282,231,15,28
283,231,15,27
283,230,14,26
283,231,15,24
284,231,13,20
282,235,15,22
283,230,16,20
283,233,15,21
283,231,15,20
283,231,15,21
283,230,16,21
283,230,15,21
283,231,15,20
282,235,16,22
287,238,17,21
283,231,13,20
303,243,17,21
310,243,21,20
318,242,24,22
326,241,23,27
333,242,26,30
340,240,24,36
345,237,27,41
350,237,28,41
353,234,29,43
354,234,30,39
355,233,30,41
354,233,32,39
353,233,30,40
351,233,30,44
343,234,35,46
336,236,41,44
332,238,39,42
325,239,32,36
318,240,27,34
309,241,24,27
281,230,22,28
281,229,15,28
283,230,13,27
283,230,13,26
283,230,11,25
283,230,13,22
283,230,14,21
283,231,13,20
283,231,13,21
283,231,13,20
283,231,13,20
283,231,13,20
283,231,13,20
283,231,13,20
283,231,13,20
283,231,14,20
283,232,13,19
283,231,14,21
283,231,13,20
283,231,14,21
283,231,13,20
283,232,13,23
283,230,13,24
283,231,14,20
283,230,14,20
283,230,14,21
283,230,14,21
283,230,13,22
283,230,14,20
283,230,13,21
283,231,13,20
283,231,12,20
283,230,12,20
284,231,12,19
283,231,12,20
283,230,11,21
283,231,12,20
283,231,11,20
284,231,11,20
283,231,11,20
284,231,10,22
283,230,11,22
283,231,10,22
284,231,10,22
283,230,10,21
283,230,10,21
283,231,10,20
283,231,10,20
283,231,10,20
283,231,10,20
284,231,9,20
283,231,10,20
283,231,9,20
283,231,10,21
284,230,10,22
284,230,10,22
283,231,10,20
283,231,11,20
283,231,13,21
283,230,13,22
283,231,15,19
282,231,15,20
283,230,14,21
283,230,15,21
283,231,14,21
283,230,15,20
283,231,17,19
283,231,17,19
283,230,16,20
283,231,17,19
283,231,17,20
283,231,19,20
283,232,15,18
283,231,15,20
284,231,16,20
283,231,16,20
284,231,16,20
283,231,15,20
283,231,16,19
283,232,16,19
283,231,15,19
283,231,15,20
283,231,17,20
284,231,15,20
283,231,16,20
283,231,15,20
284,231,15,20
284,231,15,19
283,231,16,20
283,231,15,21
283,231,16,20
284,231,15,21
283,231,15,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,16,19
283,231,15,20
283,231,15,20
283,231,16,20
283,231,16,21
283,231,16,21
283,231,16,20
283,231,16,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,19
284,231,16,18
283,231,16,19
284,231,15,20
284,231,15,20
283,231,16,20
283,231,16,19
283,231,16,19
283,231,15,20
284,231,16,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,15,19
284,231,16,20
283,231,15,20
284,231,15,19
283,231,16,21
283,231,14,20
284,231,15,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,15,20
283,230,15,20
283,231,16,20
284,231,15,21
284,223,17,22
287,230,22,24
283,231,17,21
283,231,16,21
283,231,16,20
284,231,15,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,230,16,21
283,230,16,21
283,231,16,20
283,231,16,20
283,231,17,20
284,231,16,20
283,231,16,19
283,231,16,20
283,231,16,20
283,231,16,20
283,232,16,20
283,231,17,19
284,231,16,19
283,231,16,20
283,231,17,20
283,231,16,20
284,231,16,20
283,231,16,20
284,231,15,20
283,231,16,20
283,231,16,21
283,231,16,21
283,231,15,21
283,231,16,20
283,231,15,19
283,231,16,20
283,231,16,20
284,231,16,19
283,231,16,20
283,231,15,21
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,19
283,231,16,20
283,231,15,21
283,231,16,20
284,231,15,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,15,21
283,231,15,20
284,231,15,20
284,231,15,20
283,231,16,20
283,231,16,20
284,231,15,19
284,230,15,20
283,231,16,20
283,231,15,20
283,231,15,20
283,231,16,20
283,232,16,19
283,231,16,19
283,231,16,19
283,231,15,20
283,231,16,20
283,231,15,20
283,231,15,19
283,231,16,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,15,20
284,231,16,20
283,235,17,18
284,232,18,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,16,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,15,20
284,231,14,20
284,231,15,20
283,231,16,20
283,231,16,20
283,231,15,20
283,231,16,20
283,230,16,20
283,230,16,20
283,231,16,20
283,231,16,21
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,21
283,231,15,20
283,231,16,20
283,231,15,20
284,231,15,20
284,231,15,19
283,231,16,19
283,230,16,22
283,231,17,22
283,231,15,21
283,231,15,19
283,231,15,20
283,231,16,20
283,231,15,20
283,231,16,20
283,231,16,20
283,231,16,19
283,232,15,19
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,19
283,231,16,20
283,231,16,19
283,231,18,21
283,231,16,19
283,231,16,20
283,231,15,20
284,231,16,20
283,231,15,20
283,231,15,20
283,231,15,20
283,231,15,20
283,231,15,20
283,231,16,20
283,231,15,20
284,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
284,231,15,20
283,231,16,20
283,231,16,20
283,231,16,19
284,231,15,20
284,232,16,20
284,232,15,19
284,231,15,20
283,231,16,20
283,231,15,19
284,232,15,19
284,231,15,20
283,231,15,20
284,231,16,20
283,231,15,20
283,231,16,20
283,231,15,21
283,230,16,21
283,231,16,20
283,231,15,20
283,231,16,20
283,231,16,20
283,230,16,21
284,231,14,19
284,231,16,20
284,231,16,19
283,231,15,20
284,231,15,20
284,231,16,19
284,231,16,20
284,231,15,20
284,231,16,19
284,231,15,20
283,231,15,20
283,231,15,20
284,231,16,20
283,231,16,21
283,231,16,20
284,231,16,19
283,231,15,20
283,231,16,20
283,231,15,20
284,231,15,20
283,232,16,19
284,231,15,20
283,231,16,19
283,231,15,19
283,231,16,20
284,231,15,20
284,231,15,20
283,231,15,20
283,231,16,20
283,231,16,19
283,231,16,20
284,230,15,20
284,230,15,21
284,231,16,20
284,230,15,20
284,230,14,21
283,231,15,20
284,231,15,20
283,231,16,20
284,231,15,20
283,231,15,20
284,231,15,20
284,232,15,19
284,231,16,20
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,19
283,231,16,19
283,231,15,21
283,231,16,20
284,231,15,21
283,231,16,20
283,231,16,19
283,231,16,20
284,231,16,19
283,231,16,19
284,231,15,19
284,231,15,19
284,231,15,20
284,231,15,20
284,231,15,20
283,231,15,20
283,231,15,20
283,231,15,21
284,231,15,20
283,231,16,20
283,231,16,19
284,231,15,19
284,231,15,20
284,231,15,19
283,231,16,20
283,231,16,20
284,231,15,20
284,231,16,19
284,231,16,19
283,231,16,20
283,231,16,19
283,231,14,21
283,231,15,20
284,230,15,21
284,231,15,20
283,231,17,20
283,231,16,21
283,231,16,20
284,231,16,20
284,231,15,20
283,231,15,20
283,231,15,21
283,231,16,20
283,231,16,20
283,231,16,20
283,231,16,21
283,231,16,20
283,231,16,20
283,231,16,21
283,231,16,20
284,231,15,20
283,232,15,19
284,231,16,20
283,231,16,21
283,231,16,20
283,231,16,20
284,231,15,20
283,231,16,20
283,231,17,20
283,230,15,20
284,230,15,21
283,230,15,20
284,231,15,19
284,230,14,20
284,230,15,21
284,230,12,21
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
283,232,11,20
257,233,14,20
257,233,14,20
257,233,14,20
257,233,14,20
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
254,233,15,24
286,212,17,27
286,212,17,27
292,214,16,29
292,214,16,29
292,214,16,29
292,214,16,29
292,214,16,29
281,230,15,30
281,225,10,28
281,229,12,24
282,230,13,21
281,231,14,20
282,231,14,20
282,231,13,19
282,231,13,19
282,230,13,20
282,231,12,19
282,232,12,19
282,231,11,19
282,230,11,20
282,229,11,21
282,230,12,21
281,231,12,19
282,230,11,20
282,230,10,20
282,230,10,20
282,231,9,19
282,231,8,19
282,231,8,18
282,231,7,19
282,231,7,19
282,231,9,19
282,232,9,18
282,232,10,18
282,231,10,19
282,231,11,20
282,231,9,20
281,231,12,20
281,231,13,20
