369,261,48,41
371,264,44,37
369,259,42,45
366,259,50,42
363,263,51,34
357,261,55,35
358,261,49,36
350,256,46,40
342,249,38,46
343,243,36,39
343,243,31,33
343,243,31,33
332,221,36,36
328,216,41,30
328,209,48,32
325,207,56,38
333,203,50,41
333,203,50,41
341,192,47,51
349,191,40,52
349,188,41,52
348,184,43,47
347,181,48,55
347,180,50,58
349,187,47,53
353,191,43,52
357,202,46,49
358,203,44,55
358,206,49,57
366,216,44,56
367,215,44,60
373,227,45,62
372,233,48,51
376,236,45,45
380,238,44,47
379,244,47,46
386,242,42,50
382,241,47,54
386,247,43,47
380,244,49,51
385,248,51,46
387,250,46,42
387,250,47,42
386,250,49,41
385,248,48,44
388,248,43,48
389,251,44,41
388,252,47,42
390,250,46,46
390,248,43,50
388,248,47,52
389,255,51,45
390,250,54,52
391,253,51,47
395,255,51,48
396,252,45,51
392,249,52,56
391,249,51,54
393,253,55,50
395,253,51,50
385,249,46,49
389,246,42,54
387,248,39,53
386,248,41,50
384,242,47,40
385,232,49,40
388,216,52,50
398,207,50,46
410,197,46,44
414,186,46,44
421,176,41,43
426,165,38,48
429,167,34,41
427,166,34,39
420,159,37,39
418,158,38,38
416,153,41,41
420,151,38,40
418,149,38,42
417,149,40,44
413,147,46,47
408,149,47,44
408,151,45,44
402,149,47,50
397,153,48,47
390,149,47,53
382,152,52,49
374,151,53,52
358,154,59,46
361,154,51,43
352,153,51,46
351,154,46,49
350,155,44,43
347,157,44,47
348,159,41,48
349,160,41,45
350,163,43,42
349,163,47,45
352,163,47,48
358,166,42,43
362,164,48,49
376,167,47,42
390,165,42,45
400,168,47,51
415,172,47,49
428,183,53,48
444,193,57,47
464,197,55,51
488,202,61,50
507,204,62,47
533,200,66,50
545,198,67,49
557,196,75,49
565,190,67,54
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
586,190,54,46
604,192,41,51
601,197,38,46
602,199,32,41
548,199,39,45
521,197,41,49
490,192,48,53
454,189,54,46
433,183,53,45
412,177,53,40
381,168,60,42
367,162,57,44
354,156,50,43
345,148,41,40
334,144,40,43
326,143,36,38
324,142,39,37
322,139,44,41
323,139,52,41
329,141,48,39
339,140,48,46
351,140,49,50
364,143,48,46
381,145,44,49
401,151,47,41
421,153,47,42
433,154,45,41
452,154,47,43
478,159,47,44
494,155,53,54
516,162,61,45
534,161,67,46
552,160,72,50
574,159,69,51
592,161,56,52
597,166,49,45
604,169,43,42
615,167,31,37
625,170,30,31
625,170,30,31
625,170,30,31
625,170,30,31
625,170,30,31
618,188,22,33
617,187,23,33
610,187,26,34
604,195,25,30
604,195,25,30
563,208,24,36
576,217,26,41
520,216,21,47
503,219,24,46
482,221,30,50
470,221,33,56
444,224,35,56
428,228,43,55
423,237,49,47
405,239,55,46
385,242,55,41
372,244,53,41
364,239,47,52
358,237,57,53
346,240,60,49
347,246,52,39
347,252,47,32
334,247,49,35
339,250,43,35
341,247,44,34
341,244,44,34
343,241,45,38
351,239,44,40
357,240,44,35
365,237,45,36
372,233,43,43
378,231,49,43
386,228,57,44
398,229,60,42
411,230,62,44
422,231,66,44
436,229,67,47
451,230,62,46
465,232,57,44
479,231,49,47
491,229,47,49
501,229,48,46
506,229,56,42
513,225,63,46
514,228,71,43
523,223,69,48
524,223,72,51
524,223,75,51
525,222,69,51
524,228,68,46
522,228,61,49
523,233,48,45
511,230,51,49
506,231,50,52
489,233,61,51
481,233,66,52
468,233,70,49
460,234,77,48
454,235,68,47
454,236,62,45
447,237,63,44
444,237,60,47
436,236,57,49
431,239,58,46
424,239,56,46
420,236,48,47
417,235,39,49
414,231,41,50
408,229,45,48
409,228,42,46
404,224,47,50
404,222,49,47
398,219,53,49
401,222,56,44
406,222,52,41
405,222,55,38
410,221,51,39
416,221,49,43
427,217,42,53
434,221,45,52
443,225,47,50
442,227,58,53
453,232,59,51
460,237,68,51
471,243,65,48
479,246,66,48
485,248,70,46
501,248,57,46
500,244,63,50
519,245,50,46
528,242,49,48
528,239,51,48
524,237,58,46
522,240,62,43
522,234,62,46
516,231,64,49
513,232,69,45
507,236,71,39
504,232,69,41
502,229,59,42
491,225,61,45
492,222,53,45
488,217,47,45
485,212,41,45
479,211,43,43
465,209,49,37
461,207,56,37
457,205,60,40
455,202,58,41
453,204,56,36
452,201,57,38
454,201,54,39
454,205,53,34
456,203,44,37
460,205,38,35
461,200,41,41
461,199,44,42
464,201,46,37
466,203,47,35
467,204,51,35
469,204,54,37
469,207,60,38
475,209,57,36
484,211,52,35
484,207,56,45
491,207,49,50
493,208,48,47
501,209,44,51
505,212,47,49
502,213,56,50
501,212,61,51
500,209,68,58
497,203,72,60
496,206,75,57
494,201,76,61
493,204,72,55
494,198,63,59
492,197,61,61
487,194,56,63
481,193,56,59
480,190,51,58
476,190,47,56
466,190,51,51
461,186,56,49
451,180,53,47
446,173,54,45
443,171,55,40
440,167,56,37
439,161,54,38
438,155,51,39
440,152,45,40
439,156,40,35
437,157,37,35
435,154,31,39
431,154,28,37
430,153,24,36
427,153,27,39
420,154,27,36
418,158,28,33
408,159,36,32
410,160,31,33
404,159,30,34
396,160,33,34
395,162,32,32
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
387,164,33,31
357,139,36,30
366,137,29,31
367,135,27,35
364,135,31,33
372,132,28,34
376,127,30,36
376,126,32,40
377,125,39,38
384,118,44,41
385,112,52,41
395,107,59,41
401,100,62,41
412,91,60,47
426,91,57,44
442,84,55,48
453,78,54,51
464,77,56,57
473,75,66,63
486,78,64,63
496,82,65,63
508,87,65,64
518,89,66,68
524,90,65,68
526,89,61,66
526,82,59,66
523,77,66,68
517,73,68,64
512,77,72,58
506,79,71,60
500,84,68,59
494,85,61,62
483,91,57,57
468,98,64,53
454,104,70,50
443,108,69,53
434,117,66,48
421,122,64,47
420,129,52,43
409,131,52,41
405,133,48,43
395,134,51,41
388,136,46,39
385,141,45,34
378,139,40,37
379,138,35,37
377,142,29,32
375,142,33,32
372,141,37,30
372,140,38,30
371,136,41,32
376,132,35,34
372,133,39,30
381,135,33,25
383,135,34,31
389,135,36,35
393,137,40,37
396,139,37,38
404,145,44,37
411,148,45,36
419,150,48,36
431,146,50,41
446,142,45,48
457,138,49,44
467,133,52,44
475,126,58,46
487,115,62,53
492,104,73,55
506,95,76,55
519,81,73,62
541,74,57,54
540,65,61,59
546,60,63,64
546,57,63,73
543,60,64,70
538,63,73,74
533,73,73,68
526,79,76,71
526,82,68,73
508,83,76,79
495,95,69,64
482,102,70,58
466,106,72,58
456,113,63,55
445,119,58,57
435,123,62,51
426,125,55,53
416,128,50,50
411,135,43,41
400,136,49,40
395,139,46,37
387,140,47,34
384,140,45,34
380,139,43,34
381,138,34,37
381,138,31,37
378,137,33,38
375,138,35,31
376,138,36,32
375,137,37,35
379,135,30,38
377,134,34,39
382,135,34,40
384,138,31,39
386,142,34,38
396,147,30,34
401,148,33,33
404,148,37,37
409,148,40,38
415,150,39,36
420,146,45,39
428,143,50,41
440,140,53,42
449,135,53,45
456,128,54,50
466,115,55,57
476,102,52,65
481,95,58,68
491,85,71,69
499,79,76,73
503,68,75,80
511,64,68,80
513,59,65,85
507,60,71,89
501,65,74,84
498,71,72,86
487,72,75,91
483,82,76,91
473,85,84,79
472,97,73,69
469,101,69,66
463,107,62,68
449,122,52,60
439,128,57,59
426,140,66,53
417,149,64,46
408,151,60,45
402,151,51,43
398,151,49,39
398,148,42,39
397,145,34,39
391,142,37,42
387,142,39,34
384,138,41,33
387,135,37,32
382,132,39,32
382,129,34,37
382,129,33,38
384,131,28,37
383,135,30,34
385,140,32,29
386,143,32,29
